run,unit_type,segment_idx,token_idx,text,start_ms,end_ms,dur_ms,start_in_silence,end_in_silence,overlap_ms,max_overlap_ms,n_regions_hit,first_region_id,first_region_type,first_region_start_ms,first_region_end_ms,overlap_any,overlap_gt_threshold
baseline,word,104,6, rep,178960,179010,50,True,True,50,50,1,27,long_silence,176775,196775,True,False
baseline,word,105,6, rep,179960,180010,50,True,True,50,50,1,27,long_silence,176775,196775,True,False
baseline,word,106,6, rep,180960,181010,50,True,True,50,50,1,27,long_silence,176775,196775,True,False
baseline,word,107,6, rep,181960,182010,50,True,True,50,50,1,27,long_silence,176775,196775,True,False
baseline,word,108,6, rep,182960,183010,50,True,True,50,50,1,27,long_silence,176775,196775,True,False
baseline,word,109,6, rep,183960,184010,50,True,True,50,50,1,27,long_silence,176775,196775,True,False
baseline,word,110,6, rep,184960,185010,50,True,True,50,50,1,27,long_silence,176775,196775,True,False
baseline,word,111,6, rep,185960,186010,50,True,True,50,50,1,27,long_silence,176775,196775,True,False
baseline,word,112,6, rep,186960,187010,50,True,True,50,50,1,27,long_silence,176775,196775,True,False
baseline,word,113,6, rep,187960,188010,50,True,True,50,50,1,27,long_silence,176775,196775,True,False
baseline,word,115,6, rep,188960,189010,50,True,True,50,50,1,27,long_silence,176775,196775,True,False
baseline,word,116,6, rep,189960,190010,50,True,True,50,50,1,27,long_silence,176775,196775,True,False
baseline,word,117,6, rep,190960,191010,50,True,True,50,50,1,27,long_silence,176775,196775,True,False
baseline,word,118,6, rep,191960,192010,50,True,True,50,50,1,27,long_silence,176775,196775,True,False
baseline,word,119,7, rep,192960,193010,50,True,True,50,50,1,27,long_silence,176775,196775,True,False
baseline,word,128,0, Agent,200530,200590,60,True,False,48,48,1,28,short_silence,199085,200578,True,False
baseline,word,63,2,based,137530,137610,80,True,False,47,47,1,16,short_silence,136153,137577,True,False
baseline,word,47,3, validation,121610,121770,160,False,True,46,46,1,12,short_silence,121724,122796,True,False
baseline,word,99,4, benefits,173770,173850,80,True,False,44,44,1,26,short_silence,172840,173814,True,False
baseline,word,151,0, Now,266530,266680,150,False,True,42,42,1,36,short_silence,266638,268002,True,False
baseline,word,8,2,-,73670,73710,40,True,True,40,40,1,8,long_silence,69954,89954,True,False
baseline,word,11,1,-,82690,82730,40,True,True,40,40,1,8,long_silence,69954,89954,True,False
baseline,word,40,8, synthetic,115100,115230,130,True,False,38,38,1,10,short_silence,114494,115138,True,False
baseline,word,94,6, from,168890,168960,70,False,True,36,36,1,25,short_silence,168924,169880,True,False
baseline,word,73,8, synthetic,148100,148230,130,True,False,34,34,1,19,short_silence,146904,148134,True,False
baseline,word,151,5, with,267970,268290,320,True,False,32,32,1,36,short_silence,266638,268002,True,False
baseline,word,7,1, A,66530,66560,30,True,True,30,30,1,7,short_silence,65951,67028,True,False
baseline,word,10,1,-,80600,80630,30,True,True,30,30,1,8,long_silence,69954,89954,True,False
baseline,word,13,1,-,86600,86630,30,True,True,30,30,1,8,long_silence,69954,89954,True,False
baseline,word,14,1,-,88600,88630,30,True,True,30,30,1,8,long_silence,69954,89954,True,False
baseline,word,35,1,-,108600,108630,30,True,True,30,30,1,9,long_silence,91742,111742,True,False
baseline,word,54,2,based,128530,128610,80,False,True,30,30,1,14,short_silence,128580,129699,True,False
baseline,word,121,1,-,193590,193620,30,True,True,30,30,1,27,long_silence,176775,196775,True,False
baseline,word,122,1,-,194590,194620,30,True,True,30,30,1,27,long_silence,176775,196775,True,False
baseline,word,123,1,-,195590,195620,30,True,True,30,30,1,27,long_silence,176775,196775,True,False
baseline,word,124,1,-,196590,196620,30,True,True,30,30,1,27,long_silence,176775,196775,True,False
baseline,word,127,1,-,199590,199620,30,True,True,30,30,1,28,short_silence,199085,200578,True,False
baseline,word,131,1,-,203590,203620,30,True,True,30,30,1,29,short_silence,203086,203972,True,False
baseline,word,135,1,-,207590,207620,30,True,True,30,30,1,30,long_silence,207060,227060,True,False
baseline,word,136,1,-,208590,208620,30,True,True,30,30,1,30,long_silence,207060,227060,True,False
baseline,word,137,1,-,209590,209620,30,True,True,30,30,1,30,long_silence,207060,227060,True,False
baseline,word,138,1,-,210590,210620,30,True,True,30,30,1,30,long_silence,207060,227060,True,False
baseline,word,139,1,-,211590,211620,30,True,True,30,30,1,30,long_silence,207060,227060,True,False
baseline,word,140,1,-,212590,212620,30,True,True,30,30,1,30,long_silence,207060,227060,True,False
baseline,word,141,1,-,213590,213620,30,True,True,30,30,1,30,long_silence,207060,227060,True,False
baseline,word,142,1,-,214590,214620,30,True,True,30,30,1,30,long_silence,207060,227060,True,False
baseline,word,144,1,-,216600,216630,30,True,True,30,30,1,30,long_silence,207060,227060,True,False
baseline,word,158,1,-,291780,291810,30,True,True,30,30,1,43,short_silence,291677,292692,True,False
baseline,word,17,3, validation,91610,91770,160,False,True,28,28,1,9,long_silence,91742,111742,True,False
baseline,word,48,4, benefits,122770,122850,80,True,False,26,26,1,12,short_silence,121724,122796,True,False
baseline,word,149,3, align,260200,260500,300,True,False,25,25,1,34,short_silence,259228,260225,True,False
baseline,word,69,2,based,143530,143610,80,False,True,14,14,1,18,short_silence,143596,144397,True,False
baseline,word,76,8, synthetic,151100,151230,130,True,False,10,10,1,20,short_silence,150537,151110,True,False
baseline,word,98,5, benefits,172770,172850,80,False,True,10,10,1,26,short_silence,172840,173814,True,False
baseline,word,78,11,.,153340,153440,100,False,True,8,8,1,21,short_silence,153432,154689,True,False
baseline,word,124,3, validation,196770,197040,270,True,False,5,5,1,27,long_silence,176775,196775,True,False
stable,segment,26,-1, We are generating synthetic speech for timestamp quality checks.,188000,195100,7100,True,True,7100,7100,1,27,long_silence,176775,196775,True,True
stable,segment,3,-1, A longer pause may appear occasionally in this generated file.,31120,35260,4140,False,False,586,586,1,3,short_silence,31776,32362,True,True
stable,segment,39,-1, Whisper should align words near the actual spoken audio.,274920,277880,2960,True,False,491,491,1,38,short_silence,274760,275411,True,False
stable,segment,9,-1, We are generating synthetic speech for timestamp quality checks.,115100,117780,2680,True,False,38,38,1,10,short_silence,114494,115138,True,False
stable,segment,25,-1, We are generating synthetic speech for timestamp quality checks.,173780,176520,2740,True,False,34,34,1,26,short_silence,172840,173814,True,False
stable,segment,12,-1, We are generating synthetic speech for timestamp quality checks.,125680,128340,2660,True,False,33,33,1,13,short_silence,124665,125713,True,False
stable,segment,21,-1, We are generating synthetic speech for timestamp quality checks.,158280,161000,2720,True,False,24,24,1,22,short_silence,157383,158304,True,False
stable,segment,4,-1, We are generating synthetic speech for timestamp quality checks.,55300,57980,2680,True,False,23,23,1,4,long_silence,35323,55323,True,False
stable,segment,5,-1, Agent-based validation benefits from repeatable synthetic inputs.,58740,61780,3040,True,False,21,21,1,5,short_silence,58202,58761,True,False
stable,segment,2,-1, The quick brown fox jumps over the lazy dark.,26380,28480,2100,True,False,18,18,1,1,long_silence,6398,26398,True,False
stable,segment,10,-1, Whisper should align words near the actual spoken audio.,119060,121600,2540,True,False,17,17,1,11,short_silence,118017,119077,True,False
stable,segment,44,-1, Agent-based validation benefits from repeatable synthetic inputs.,292680,295480,2800,True,False,12,12,1,43,short_silence,291677,292692,True,False
stable,segment,38,-1, A longer pause may appear occasionally in this generated file.,271800,274640,2840,True,False,11,11,1,37,short_silence,270324,271811,True,False
stable,segment,19,-1, The quick brown fox jumps over the lazy dog.,151100,153340,2240,True,False,10,10,1,20,short_silence,150537,151110,True,False
stable,segment,34,-1, A longer pause may appear occasionally in this generated file.,256420,259120,2700,True,False,10,10,1,33,short_silence,255683,256430,True,False
stable,segment,42,-1, The quick brown fox jumps over the lazy dog.,285760,287780,2020,True,False,9,9,1,41,short_silence,285123,285769,True,False
stable,segment,7,-1, A longer pause may appear occasionally in this generated file.,67020,69840,2820,True,False,8,8,1,7,short_silence,65951,67028,True,False
stable,segment,1,-1, This is a stable timestamps verification sample.,3920,6320,2400,True,False,5,5,1,0,short_silence,3030,3925,True,False
